#																			
#   VizieR Astronomical Server vizier.u-strasbg.fr																			
#    Date: 2018-11-19T09:56:28 [V1.99+ (14-Oct-2013)]																			
#   In case of problem, please report to:	cds-question@unistra.fr																		
#																			
#																			
#Coosys	J2000:	eq_FK5 J2000																	
#INFO	votable-version=1.99+ (14-Oct-2013)																		
#INFO	-ref=VIZ5bf2887115a2																		
#INFO	-out.max=9999																		
#INFO	queryParameters=11																		
#-oc.form=dec																			
#-out.max=9999																			
#-out.add=_RAJ,_DEJ																			
#-order=I																			
#-nav=cat:J/A+A/618/A93&tab:{J/A+A/618/A93/table1}&tab:{J/A+A/618/A93/members}&key:source=J/A+A/618/A93&HTTPPRM:&&-ref=VIZ5bf2887115a2&-out.max=9999&-out.form=HTML Table&-order=I&-oc.form=sexa&Cluster=NGC_2632&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&																			
#-c.eq=J2000																			
#-c.r=  2																			
#-c.u=arcmin																			
#-c.geom=r																			
#-source=J/A+A/618/A93																			
#Cluster=NGC_2632																			
#																			
130.1373300599	19.1943252976	130.1371646322	19.1942672846	6.61199911596106E+017	206.4584978046	32.3523723858	5.4847	-36.286	-13.474	216	8.590657	0.395798	1	NGC_2632         	130.1373300599	19.1943252976			
130.9314920491	19.0758714371	130.9313386168	19.0758163993	6.61018904492612E+017	206.9030449795	33.0134150392	5.0902	-33.679	-12.783	463	13.057513	1.349633	1	NGC_2632         	130.9314920491	19.0758714371			
130.3142805572	19.0862137657	130.3141125953	19.0861557527	6.6119431095875E+017	206.647970027	32.4708910696	5.3006	-36.866	-13.474	356	15.805157	2.470064	1	NGC_2632         	130.3142805572	19.0862137657			
129.6956061608	19.5009202357	129.695449886	19.5008658394	6.61281756492696E+017	205.9466500819	32.0692648295	5.2167	-34.214	-12.634	229	8.915397	0.44596	1	NGC_2632         	129.6956061608	19.5009202357			
129.9098525933	19.4408542583	129.9096938972	19.4408041546	6.61265951013145E+017	206.0964022707	32.2375914484	5.3456	-34.757	-11.637	248	12.36487	1.185489	1	NGC_2632         	129.9098525933	19.4408542583			
129.9715037128	19.4010356507	129.9713418921	19.4009819088	6.61264679702825E+017	206.1645374306	32.2781646104	5.1367	-35.45	-12.482	256	16.820024	2.716922	1	NGC_2632         	129.9715037128	19.4010356507			
130.0029672004	19.3096516631	130.0027894981	19.3095906578	6.61216404270425E+017	206.2780774744	32.2739958845	5.181	-38.951	-14.169	251	13.80527	1.771441	1	NGC_2632         	130.0029672004	19.3096516631			
131.513270286	19.5297649362	131.5131054998	19.5297136915	6.61150154396988E+017	206.6222578499	33.686079972	5.3297	-36.071	-11.902	418	16.245087	2.65266	1	NGC_2632         	131.513270286	19.5297649362			
130.1634840493	19.2282823902	130.1633375933	19.2282369538	6.61200083394793E+017	206.4311010737	32.3874345191	4.9606	-32.118	-10.553	229	7.75802	0.307437	0.7	NGC_2632         	130.1634840493	19.2282823903			
129.9999250718	19.5779099265	129.999760506	19.5778596549	6.61294705815866E+017	205.9793955741	32.3649110703	5.3366	-36.012	-11.676	213	12.577033	1.206859	1	NGC_2632         	129.9999250718	19.5779099265			
130.1312693582	19.6952931405	130.1311004969	19.6952383094	6.61297458893183E+017	205.89978698	32.5216472469	5.5784	-36.925	-12.735	252	14.42487	2.045304	1	NGC_2632         	130.1312693582	19.6952931405			
131.4438985989	19.0494650817	131.4437211179	19.0494097381	6.6105167938643E+017	207.1354728137	33.4577511568	5.5644	-38.964	-12.854	360	7.981543	0.308851	0.9	NGC_2632         	131.4438985989	19.0494650817			
130.4556275215	19.1963919482	130.455455244	19.1963361225	6.61220080762501E+017	206.5811872828	32.6346006753	5.1883	-37.788	-12.966	419	13.822029	1.835456	1	NGC_2632         	130.4556275215	19.1963919482			
129.9639594085	19.3055943432	129.9637966651	19.3055433828	6.61216747867811E+017	206.2673198757	32.2381093834	5.3734	-35.673	-11.836	230	17.275818	2.730469	1	NGC_2632         	129.9639594085	19.3055943432			
130.1394337512	19.6335937255	130.1392673776	19.6335349375	6.61293812462666E+017	205.9715878659	32.5074846342	5.3373	-36.395	-13.654	236	11.973501	1.061222	1	NGC_2632         	130.1394337512	19.6335937255			
130.5187110748	19.5451914973	130.5185431341	19.5451525062	6.61235263468787E+017	206.2172390786	32.8119851262	5.1631	-36.758	-9.056	404	17.980059	3.098383	0.6	NGC_2632         	130.5187110748	19.5451914973			
130.5801439251	19.0374366677	130.5799786361	19.0373860904	6.61026738512909E+017	206.8070381144	32.6889692256	5.4006	-36.29	-11.747	430	16.145971	2.516072	1	NGC_2632         	130.5801439251	19.0374366677			
130.5514260342	19.2135142936	130.5512596799	19.2134636646	6.61034155919817E+017	206.5997710298	32.7253420721	5.3352	-36.485	-11.759	417	13.259915	1.465643	1	NGC_2632         	130.5514260342	19.2135142936			
130.3266577146	19.2609922803	130.3264905141	19.2609375008	6.6122458188823E+017	206.4587574977	32.5431647899	5.0705	-36.66	-12.723	379	7.989249	0.299076	1	NGC_2632         	130.3266577146	19.2609922804			
131.3840632044	18.9644882886	131.3839020352	18.9644388953	6.61048694385684E+017	207.2070626183	33.3749977957	5.2289	-35.401	-11.472	379	16.693493	2.723896	1	NGC_2632         	131.3840632044	18.9644882886			
130.1143199741	19.2780336685	130.114158736	19.277983892	6.61212933936844E+017	206.3566690638	32.3613843164	5.1722	-35.349	-11.561	240	11.008219	0.83011	1	NGC_2632         	130.1143199741	19.2780336685			
129.8135989538	19.2865307162	129.8134405583	19.2864760831	6.61257704675957E+017	206.2296513035	32.0985199579	5.4681	-34.724	-12.689	223	15.652394	2.385242	1	NGC_2632         	129.8135989538	19.2865307162			
130.1093656231	19.2194186709	130.109198588	19.2193693293	6.61211727047723E+017	206.4197057046	32.3364515877	5.3506	-36.633	-11.46	220	12.571798	1.251121	1	NGC_2632         	130.1093656231	19.2194186709			
131.3585257018	19.698457299	131.3583523782	19.6984009867	6.61167785238757E+017	206.3717214375	33.6072992967	5.3598	-37.9	-13.079	394	15.662463	2.408021	1	NGC_2632         	131.3585257018	19.698457299			
130.4126161274	19.2657773412	130.4124434944	19.2657258597	6.61221828810801E+017	206.487127678	32.6208518034	5.4905	-37.85	-11.957	360	12.76994	1.2831	1	NGC_2632         	130.4126161274	19.2657773412			
130.1983911688	18.9033124788	130.1982240467	18.9032570965	6.60998975844267E+017	206.8048675963	32.3038422033	5.4246	-36.722	-12.863	237	11.268625	0.908432	1	NGC_2632         	130.1983911688	18.9033124788			
130.4765817889	19.2573875138	130.4764180992	19.2573323554	6.61220969817343E+017	206.5215541374	32.6744947402	5.3511	-35.891	-12.811	425	11.219938	0.909319	1	NGC_2632         	130.4765817889	19.2573875138			
131.5420787508	19.5288471606	131.5419092556	19.5287939484	6.61150124333239E+017	206.6345525154	33.711242681	5.3311	-37.102	-12.359	378	14.421679	1.91357	1	NGC_2632         	131.5420787508	19.5288471606			
130.3624150809	19.5424649889	130.3622455805	19.5424092278	6.61247671632285E+017	206.159532215	32.6728926064	5.4027	-37.1	-12.951	399	9.717248	0.616374	1	NGC_2632         	130.3624150809	19.5424649889			
130.2161129909	19.9417316634	130.215946689	19.9416731338	6.61319620924311E+017	205.6578798111	32.6815551324	5.5385	-36.309	-13.594	262	15.969485	2.464511	1	NGC_2632         	130.2161129909	19.9417316634			
131.4498470337	19.6052130259	131.4496782626	19.6051621558	6.61154522379749E+017	206.512403068	33.6559849777	5.5818	-36.926	-11.815	384	17.077059	3.067526	1	NGC_2632         	131.4498470337	19.6052130259			
130.4723011396	19.2654689114	130.4721341214	19.2654131545	6.61220974115692E+017	206.5108801918	32.6735319025	5.2728	-36.619	-12.95	144	17.97987	2.901106	0.8	NGC_2632         	130.4723011396	19.2654689114			
130.4328632278	19.3022731031	130.4326970343	19.3022199812	6.61222073627319E+017	206.4544619823	32.6515208106	5.4564	-36.43	-12.338	422	14.743064	2.017162	1	NGC_2632         	130.4328632278	19.3022731031			
130.2013484903	19.9219188612	130.2011889413	19.9218671688	6.6131948348536E+017	205.6743114626	32.6617198531	5.3794	-34.839	-12.006	294	10.86291	0.815494	1	NGC_2632         	130.2013484903	19.9219188612			
129.7713263491	19.7573538386	129.7711562144	19.7572996963	6.61313363154337E+017	205.6919493729	32.2252705342	5.2905	-37.189	-12.575	212	17.096947	2.862141	1	NGC_2632         	129.7713263491	19.7573538386			
130.344076301	18.9338747443	130.3439097355	18.933820546	6.61004400386394E+017	206.8286890361	32.4435653261	5.2818	-36.593	-12.588	371	12.661921	1.241	1	NGC_2632         	130.344076301	18.9338747443			
129.9613162152	19.540813119	129.9611560321	19.5407524409	6.61271173693365E+017	206.0055993752	32.3178995252	5.513	-35.061	-14.093	240	6.355789	1.102195	0.9	NGC_2632         	129.9613162152	19.540813119			
129.9907076553	19.5414798434	129.9905455071	19.5414223428	6.61268253115602E+017	206.0162623382	32.3440983275	5.2989	-35.491	-13.355	235	7.487116	0.321221	1	NGC_2632         	129.9907076553	19.5414798434			
130.5479116641	19.2770109861	130.5477440002	19.2769570332	6.61222279785744E+017	206.5276764338	32.7444379231	5.4443	-36.758	-12.531	436	11.928089	1.05264	1	NGC_2632         	130.5479116641	19.2770109861			
129.9618185717	19.5505758587	129.9616545867	19.5505215356	6.61271238116476E+017	205.9949552483	32.3217393183	5.3932	-35.891	-12.617	196	11.630432	0.965743	1	NGC_2632         	129.9618185717	19.5505758587			
130.1274399885	19.9329979736	130.1272758163	19.9329443093	6.61320067600915E+017	205.6335926389	32.6002763723	5.2021	-35.846	-12.464	266	16.04603	2.544601	1	NGC_2632         	130.1274399885	19.9329979736			
130.2188499597	19.4832125574	130.2186882626	19.4831592418	6.61242861268937E+017	206.1696443663	32.5254225238	5.2508	-35.405	-12.383	214	10.172423	0.68082	1	NGC_2632         	130.2188499597	19.4832125574			
131.4642336891	19.4242483925	131.4640598109	19.4241916023	6.6107889659561E+017	206.7220078178	33.6062211699	5.4413	-38.086	-13.19	387	15.769218	2.502765	1	NGC_2632         	131.4642336891	19.4242483925			
130.2372288949	19.9348550408	130.2370648261	19.9347980052	6.61319552204833E+017	205.6736556427	32.6978370867	5.3606	-35.823	-13.247	289	8.645911	0.415552	1	NGC_2632         	130.2372288949	19.9348550408			
129.7113371233	19.4150628271	129.7111706642	19.4150064631	6.61263408392413E+017	206.0476882319	32.0531588045	5.4506	-36.463	-13.091	245	15.963691	2.547483	1	NGC_2632         	129.7113371233	19.4150628271			
130.3650091234	19.2775977693	130.3648477307	19.2775465763	6.61224547528488E+017	206.4553279636	32.5828958047	5.3469	-35.383	-11.89	349	15.113562	2.257166	1	NGC_2632         	130.3650091234	19.2775977693			
130.1320264639	19.8502818899	130.1318667124	19.8502282686	6.61317250102375E+017	205.7275283958	32.5758562607	5.3853	-34.899	-12.454	279	11.43092	0.929016	1	NGC_2632         	130.1320264639	19.85028189			
130.4585650098	19.6596142413	130.4583993591	19.6595598019	6.6125302745365E+017	206.0662020324	32.7984552839	5.4252	-36.231	-12.644	342	15.27003	2.253398	1	NGC_2632         	130.4585650098	19.6596142413			
130.2435230808	18.8461900164	130.2433605788	18.846135435	6.6099633014448E+017	206.885968363	32.3235681259	5.5345	-35.719	-12.677	261	17.011026	2.81413	1	NGC_2632         	130.2435230808	18.8461900164			
131.1866930037	19.4061396061	131.1865243032	19.406088594	6.611219493478E+017	206.6336121149	33.3544143916	5.1826	-36.956	-11.848	407	16.137327	2.767294	0.9	NGC_2632         	131.1866930037	19.4061396061			
130.2321648725	18.82616774	130.2319974861	18.8261173608	6.60996295784744E+017	206.9036098722	32.3064188216	5.0907	-36.797	-11.701	249	17.342476	2.816902	1	NGC_2632         	130.2321648725	18.82616774			
130.3347515113	18.9619047211	130.3345900396	18.9618479352	6.61004713920631E+017	206.793928783	32.4452127489	5.5292	-35.468	-13.189	373	17.102587	2.902584	1	NGC_2632         	130.3347515113	18.9619047211			
130.3080217364	18.9691448434	130.3078569387	18.969087007	6.61005538554352E+017	206.7753327088	32.424112038	5.6252	-36.197	-13.433	336	15.303267	2.458956	1	NGC_2632         	130.3080217364	18.9691448434			
130.2286428726	19.9351777259	130.2284732708	19.9351170779	6.61319547906689E+017	205.6700021857	32.6903616339	5.509	-37.031	-14.086	254	11.877113	1.037735	1	NGC_2632         	130.2286428726	19.9351777259			
130.4025788645	18.9042908242	130.4024129292	18.9042391576	6.61001243587056E+017	206.8846598214	32.484890432	5.3375	-36.461	-12	407	16.191168	2.712658	1	NGC_2632         	130.4025788645	18.9042908242			
130.106416643	19.4757604858	130.1062526973	19.4757081519	6.61243307945544E+017	206.1341736987	32.4234615446	5.3597	-35.899	-12.155	238	9.741808	0.621139	1	NGC_2632         	130.106416643	19.4757604858			
129.9461155279	19.8276232195	129.9459543483	19.8275663647	6.61314638762274E+017	205.6812297034	32.4038940753	5.3096	-35.216	-13.205	214	12.452263	1.171502	1	NGC_2632         	129.9461155279	19.8276232195			
130.0026028771	19.8065538334	130.0024390143	19.8065006426	6.61311752544249E+017	205.7263895412	32.4464912966	5.3235	-35.807	-12.354	240	10.162404	0.6757	1	NGC_2632         	130.0026028771	19.8065538334			
130.0560552879	19.778808923	130.0558953337	19.7787518959	6.61310756111835E+017	205.7778460722	32.4841088215	5.2862	-34.959	-13.245	219	12.846568	1.315727	1	NGC_2632         	130.0560552879	19.778808923			
130.1770045805	19.5660073847	130.176841585	19.5659504697	6.61292511090873E+017	206.061319204	32.5172280092	5.4345	-35.671	-13.219	261	11.168357	0.872294	1	NGC_2632         	130.1770045805	19.5660073847			
130.1920236666	19.3096004182	130.1918590168	19.3095441231	6.61214136527891E+017	206.3520568906	32.4411283462	5.1555	-36.09	-13.075	209	9.450672	0.566181	1	NGC_2632         	130.1920236666	19.3096004182			
130.0574407013	19.7488916883	130.0572767743	19.7488375288	6.61298833282624E+017	205.8116542481	32.4749891356	5.5021	-35.834	-12.579	225	15.195505	2.205445	1	NGC_2632         	130.0574407013	19.7488916883			
129.9047906784	19.8161055867	129.9046277897	19.8160454468	6.61314570042801E+017	205.6781333603	32.3634293271	5.3632	-35.592	-13.968	220	14.497636	1.946795	1	NGC_2632         	129.9047906784	19.8161055867			
130.0946501686	19.4647654545	130.0944878917	19.4647104899	6.61243273585808E+017	206.141807101	32.4092327852	5.2133	-35.536	-12.766	256	10.545065	0.749501	1	NGC_2632         	130.0946501686	19.4647654545			
130.0517666843	19.6383764075	130.0515968132	19.6383241381	6.61295466028469E+017	205.9323207755	32.4316980852	5.4897	-37.159	-12.14	140	15.918444	1.276808	1	NGC_2632         	130.0517666843	19.6383764075			
130.0173554922	19.4139623237	130.0171885822	19.41390168	6.61219290488438E+017	206.1680812903	32.3231955851	5.4587	-36.562	-14.085	203	16.828465	2.812668	1	NGC_2632         	130.0173554922	19.4139623237			
129.9017971849	19.2604999126	129.9016292277	19.2604421149	6.61210666194127E+017	206.2929269486	32.1673425543	5.5389	-36.826	-13.424	222	13.796629	1.691218	1	NGC_2632         	129.9017971849	19.2604999126			
130.1663249126	19.6692194171	130.1661667552	19.6691559146	6.6129432785874E+017	205.9423700547	32.5435915868	5.2245	-34.59	-14.749	239	10.697074	0.875033	1	NGC_2632         	130.1663249126	19.6692194172			
131.2856106913	19.1522737931	131.28544552	19.1522288475	6.61066664527946E+017	206.9574353952	33.3535819502	4.9765	-36.239	-10.439	157	17.66541	2.932289	0.5	NGC_2632         	131.2856106913	19.1522737931			
131.5995271585	19.9678467067	131.5993574941	19.9677883708	6.61179158312129E+017	206.1604804665	33.9124623995	5.1267	-37.037	-13.549	324	16.415354	2.735826	1	NGC_2632         	131.5995271585	19.9678467067			
130.1125420974	19.5448129634	130.1123762451	19.5447600439	6.61291136701346E+017	206.0598500956	32.4529031894	5.2937	-36.301	-12.291	231	6.251231	0.225389	1	NGC_2632         	130.1125420974	19.5448129634			
130.0645943866	19.45860984	130.0644326136	19.4585482706	6.61219840244243E+017	206.1369500667	32.3805239134	5.6084	-35.427	-14.3	215	13.394865	1.611192	1	NGC_2632         	130.0645943866	19.45860984			
129.8690977822	19.4736503133	129.8689337245	19.4735961882	6.61269043386546E+017	206.044221937	32.2130187423	5.4164	-35.924	-12.571	246	11.375244	1.090774	1	NGC_2632         	129.8690977822	19.4736503133			
130.2219185084	18.7483116053	130.2217518814	18.7482567526	6.60992344414837E+017	206.9856495113	32.2697259278	5.3145	-36.647	-12.74	246	17.777925	3.012819	1	NGC_2632         	130.2219185084	18.7483116053			
129.9766985806	19.4603320449	129.9765287325	19.4602739975	6.61267325402674E+017	206.1008295233	32.30344468	5.6777	-37.195	-13.482	221	17.320652	2.842884	0.9	NGC_2632         	129.9766985806	19.4603320449			
130.2917573854	19.5089068219	130.2915959138	19.5088558614	6.612442700182E+017	206.169424581	32.598796547	5.3556	-35.35	-11.836	328	9.982521	0.662797	1	NGC_2632         	130.2917573854	19.5089068219			
130.6753060788	19.2923033002	130.675157449	19.292249808	6.61040070091377E+017	206.5605946502	32.8624709308	5.2464	-32.582	-12.424	459	14.043833	1.851121	0.5	NGC_2632         	130.6753060788	19.2923033002			
130.3775090474	18.8716335829	130.377347226	18.8715810251	6.60995230632845E+017	206.9109314696	32.4511604981	5.5165	-35.564	-12.207	322	16.184963	         	1	NGC_2632         	130.3775090474	18.871633583			
130.0754052906	19.5319901865	130.0752385011	19.5319376717	6.61290758744228E+017	206.0596730044	32.415629338	5.2872	-36.509	-12.197	224	7.499503	0.202658	1	NGC_2632         	130.0754052906	19.5319901865			
130.7600663094	19.1675654467	130.7598999377	19.1675163074	6.61029384212747E+017	206.7330520298	32.8938355801	5.4575	-36.499	-11.413	516	11.908672	1.036347	1	NGC_2632         	130.7600663094	19.1675654467			
130.2787274043	19.4435983792	130.2785598384	19.4435418688	6.61239390935361E+017	206.2370172474	32.5645465072	5.4021	-36.699	-13.125	306	16.652584	2.738792	1	NGC_2632         	130.2787274043	19.4435983792			
129.4576258743	19.5141089655	129.4574627394	19.5140543755	6.61279042073292E+017	205.8397611837	31.8636600523	5.2573	-35.713	-12.679	236	15.031652	2.148128	1	NGC_2632         	129.4576258743	19.5141089655			
130.5535589384	19.2677352714	130.5534099386	19.2676900588	6.61222279785745E+017	206.5402218788	32.7462107011	5.3917	-32.668	-10.501	377	13.025415	1.498033	0.5	NGC_2632         	130.5535589384	19.2677352714			
132.0206619695	19.4705261914	132.0204859821	19.4704713042	6.61091609698913E+017	206.8879647235	34.1145913655	5.4098	-38.537	-12.748	301	16.155714	2.574875	1	NGC_2632         	132.0206619695	19.4705261914			
130.2801961815	19.4469156333	130.2800227493	19.4468633123	6.61239390935361E+017	206.233893033	32.566996444	5.5215	-37.983	-12.152	314	12.180412	1.112011	1	NGC_2632         	130.2801961815	19.4469156334			
130.2944913688	19.8295401245	130.2943247956	19.8294816982	6.61305838371084E+017	205.8131893849	32.7121656448	5.3982	-36.394	-13.57	338	8.944861	0.478542	1	NGC_2632         	130.2944913688	19.8295401245			
130.7793809772	19.0683566646	130.7792125642	19.0683048387	6.61015915195313E+017	206.8513142979	32.8761443746	5.4299	-36.969	-12.037	506	9.433238	0.678913	1	NGC_2632         	130.7793809772	19.0683566646			
131.6971737225	19.6447292912	131.6970051201	19.6446741759	6.61111538347105E+017	206.564154643	33.8883229751	5.3171	-36.88	-12.801	359	10.588556	0.754954	1	NGC_2632         	131.6971737225	19.6447292912			
130.6280822163	19.1160317889	130.627918986	19.1159820469	6.61028284701129E+017	206.7384868306	32.7589987913	5.5016	-35.821	-11.553	369	17.687504	3.081013	1	NGC_2632         	130.6280822163	19.1160317889			
130.5836915488	19.1515761517	130.5835265833	19.1515264786	6.61031480156796E+017	206.6814223317	32.7321889376	5.315	-36.194	-11.537	383	13.096282	1.417069	1	NGC_2632         	130.5836915488	19.1515761517			
130.6770730206	19.0997090956	130.6769027896	19.0996497307	6.61028662658249E+017	206.7759934889	32.7966100688	5.4808	-37.361	-13.788	436	11.434957	0.938342	1	NGC_2632         	130.6770730206	19.0997090956			
130.026486164	19.3073639402	130.0263208824	19.3073120713	6.61216369910684E+017	206.2898002476	32.2939998566	5.3357	-36.229	-12.047	225	10.803354	0.941247	1	NGC_2632         	130.026486164	19.3073639402			
129.7594989347	19.3262430544	129.7593308918	19.3261879348	6.61258872906952E+017	206.164624855	32.0646196756	5.4601	-36.83	-12.802	254	12.122607	1.119274	1	NGC_2632         	129.7594989347	19.3262430545			
129.712549303	19.3091943222	129.712386036	19.309138208	6.61260212933887E+017	206.1651366624	32.0171522587	5.4082	-35.787	-13.033	224	17.88741	         	1	NGC_2632         	129.712549303	19.3091943222			
130.1999326332	19.6589319589	130.1997726343	19.6588876634	6.61293537585523E+017	205.9668027123	32.5697225169	5.2046	-34.995	-10.288	260	10.818336	0.909855	1	NGC_2632         	130.1999326333	19.6589319589			
130.4395544275	19.2672899284	130.4393853414	19.2672332803	6.61221760091324E+017	206.4960135547	32.6452056382	5.4365	-37.072	-13.157	321	10.041986	0.674253	1	NGC_2632         	130.4395544275	19.2672899284			
130.4008514114	19.1426564377	130.4006694415	19.1425887114	6.61196406902775E+017	206.6193921573	32.567289919	5.1497	-39.927	-15.73	443	9.232459	0.531901	0.7	NGC_2632         	130.4008514115	19.1426564377			
131.3299020742	19.003021146	131.3297363185	19.0029663493	6.61049862616789E+017	207.1423530229	33.3405516209	5.4051	-36.4	-12.727	389	13.444594	1.525509	1	NGC_2632         	131.3299020742	19.003021146			
130.6455963494	18.929386439	130.6454292786	18.9293342902	6.60989973592859E+017	206.9531141273	32.7088406442	5.2497	-36.705	-12.112	425	17.187498	2.902623	1	NGC_2632         	130.6455963494	18.929386439			
131.1543038305	19.7108781541	131.1541400706	19.7108147204	6.61148268907314E+017	206.2784719485	33.4310268195	5.3372	-35.806	-14.733	390	10.338463	0.742765	0.9	NGC_2632         	131.1543038306	19.7108781541			
130.2345627214	19.5803420362	130.2343983497	19.5802817327	6.61246022364851E+017	206.0677118831	32.5730610535	5.3013	-35.969	-14.006	332	6.726763	0.250297	1	NGC_2632         	130.2345627215	19.5803420362			
130.0887576645	19.1811529268	130.0885869211	19.1810928601	6.61211142934329E+017	206.4540313626	32.3047886585	5.3938	-37.455	-13.951	236	14.513931	1.926156	1	NGC_2632         	130.0887576645	19.1811529268			
130.2971071279	19.5296402952	130.2969449367	19.5295849086	6.61244647975317E+017	206.1484314844	32.6107280626	5.4382	-35.503	-12.864	323	15.489465	2.507394	1	NGC_2632         	130.2971071279	19.5296402952			
131.2385168715	19.8154943641	131.2383509125	19.8154378279	6.61173317156579E+017	206.1932669748	33.5413752896	5.3333	-36.263	-13.131	405	16.911535	2.871886	1	NGC_2632         	131.2385168715	19.8154943641			
129.7302638542	19.283827271	129.7301010823	19.2837707563	6.61257154920147E+017	206.2000730732	32.0239087257	5.3732	-35.684	-13.126	248	15.078538	2.20315	1	NGC_2632         	129.7302638542	19.283827271			
129.9361033313	19.2752147347	129.9359387343	19.2751621166	6.612107349136E+017	206.2900614181	32.2028356636	5.2298	-36.086	-12.221	227	7.616751	0.274636	1	NGC_2632         	129.9361033313	19.2752147347			
131.3595917346	19.7844123236	131.3594290797	19.7843529673	6.61170637096985E+017	206.275186305	33.6377459295	5.6146	-35.548	-13.786	408	15.381603	2.575596	1	NGC_2632         	131.3595917346	19.7844123236			
130.2900147863	19.8551830457	130.2898480809	19.8551230607	6.6130631940742E+017	205.7828542788	32.7170421926	5.3751	-36.417	-13.932	338	10.517456	0.892219	1	NGC_2632         	130.2900147863	19.8551830457			
130.7720296359	19.4651716318	130.7718607827	19.4651188242	6.61231625634646E+017	206.4053355735	33.0081618756	5.3403	-36.976	-12.265	482	14.593724	1.978004	1	NGC_2632         	130.7720296359	19.4651716318			
129.6727500276	19.4217420408	129.6725882229	19.4216870331	6.61263305313199E+017	206.0252919842	32.0214058124	5.3236	-35.442	-12.776	240	14.006324	1.755127	1	NGC_2632         	129.6727500276	19.4217420408			
131.435296972	19.6756962066	131.4351248437	19.6756352701	6.61157236799076E+017	206.4272356693	33.6673591796	5.3134	-37.644	-14.153	396	16.127626	2.669965	1	NGC_2632         	131.435296972	19.6756962066			
129.761785801	19.7247241033	129.7616177502	19.7246630377	6.61289105178505E+017	205.7244583602	32.2055405694	5.2716	-36.741	-14.183	235	9.179134	0.646797	1	NGC_2632         	129.761785801	19.7247241033			
129.8410499478	19.8611978457	129.8408891645	19.8611416755	6.61315837054948E+017	205.6035344141	32.3227335524	5.2887	-35.122	-13.046	226	12.283896	1.128947	1	NGC_2632         	129.8410499478	19.8611978457			
130.3999668573	19.1070774	130.3998073678	19.1070224354	6.6100852785153E+017	206.6585638324	32.5540366372	5.3762	-35.002	-12.766	417	13.63673	1.600196	1	NGC_2632         	130.3999668574	19.1070774			
130.4827963125	19.6896804917	130.4826297298	19.6896227199	6.61253478428046E+017	206.0420193909	32.8302559349	5.4333	-36.428	-13.418	404	10.896122	0.829124	1	NGC_2632         	130.4827963125	19.6896804918			
130.413401992	19.6744957793	130.413233404	19.6744399192	6.61253272269625E+017	206.0321023792	32.7636932348	5.4673	-36.87	-12.974	385	15.997236	2.603681	1	NGC_2632         	130.413401992	19.6744957794			
130.2948240282	19.0315958015	130.2946493627	19.0315391491	6.6100601959063E+017	206.7008772252	32.4344462172	5.5161	-38.35	-13.158	342	16.887236	3.036419	0.9	NGC_2632         	130.2948240282	19.0315958015			
130.4262312267	19.6605453685	130.4260649853	19.6604808671	6.61252997391718E+017	206.0526479593	32.7702033921	5.4412	-36.36	-14.981	343	9.468747	0.585568	0.9	NGC_2632         	130.4262312267	19.6605453685			
131.4700019584	19.3168422864	131.469828432	19.3167887685	6.61075490685321E+017	206.8452069807	33.5740854703	5.3549	-38.034	-12.43	385	15.591555	2.374358	1	NGC_2632         	131.4700019584	19.3168422864			
130.2179930755	19.1745425735	130.2178229816	19.174487794	6.61198915163689E+017	206.5120965489	32.4167600519	5.6533	-37.314	-12.723	251	16.011837	2.827754	1	NGC_2632         	130.2179930755	19.1745425735			
131.6267868129	19.6487120692	131.6266096984	19.6486533329	6.61152735673343E+017	206.5322288574	33.8274273015	5.3809	-38.741	-13.642	386	17.453918	3.158567	1	NGC_2632         	131.6267868129	19.6487120692			
129.9405246716	18.9761133812	129.9403591886	18.9760637296	6.61190290869388E+017	206.6224570734	32.1014410977	5.1144	-36.346	-11.532	243	16.278917	2.659756	1	NGC_2632         	129.9405246716	18.9761133812			
130.2630667411	18.9319412788	130.2628999364	18.9318904906	6.60999491240342E+017	206.7987664984	32.37119645	5.1186	-36.646	-11.796	276	16.915716	2.823385	0.9	NGC_2632         	130.2630667411	18.9319412788			
131.360994105	19.2368711462	131.3608258163	19.2368169264	6.61068932271566E+017	206.8922172322	33.4498042745	5.2142	-36.904	-12.593	375	17.106636	3.10448	0.9	NGC_2632         	131.360994105	19.2368711462			
130.4507975248	19.4586563632	130.4506169565	19.4586074651	6.61234473194514E+017	206.2873065093	32.7218827625	5.3683	-39.543	-11.357	358	13.233579	1.473409	0.5	NGC_2632         	130.4507975248	19.4586563633			
130.2362141083	19.7347737798	130.2360524051	19.734721687	6.6130099364798E+017	205.8963727733	32.628005482	5.2802	-35.351	-12.099	283	11.979385	1.046925	1	NGC_2632         	130.2362141083	19.7347737798			
130.0969611938	19.6732528159	130.0967836498	19.6731986607	6.61297115295807E+017	205.9110354313	32.4837027704	5.2287	-38.829	-12.578	207	10.299312	0.75038	1	NGC_2632         	130.0969611938	19.6732528159			
130.897908336	19.4565476208	130.8977357201	19.4564925184	6.61136964553409E+017	206.4641340534	33.1164759229	5.4666	-37.802	-12.798	468	17.67224	3.064608	1	NGC_2632         	130.897908336	19.4565476208			
